child_id,stroke_id,point_index,x,y,time,touchPhase,fingerId,accx,accy,accz,color,zone,completionPerc
634504f786788e3d894241ab,8,27,474.0,42.0,459.4906,Moved,1,-0.105224609,0.8824463,-0.416214,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,28,470.0,43.00003,459.523926,Moved,1,-0.133285522,0.9500427,-0.27520752,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,29,464.0,43.00003,459.557251,Moved,1,-0.09765625,0.9878998,-0.269012451,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,30,456.0,40.00003,459.5906,Moved,1,-0.0309448242,0.9694519,-0.349105835,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,31,446.0,37.00003,459.623932,Moved,1,-0.157165527,0.9820862,-0.385162354,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,32,428.0,34.00003,459.657257,Moved,1,-0.107330322,0.9645386,-0.408630371,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,33,408.0,27.0,459.690582,Moved,1,-0.128494263,0.9409485,-0.289276123,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,34,391.0,24.0,459.7239,Moved,1,-0.120849609,0.934921265,-0.370727539,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,35,376.0,22.99997,459.757263,Moved,1,-0.04748535,0.874527,-0.3927765,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,36,373.0,22.99997,459.7906,Moved,1,-0.153884888,0.9274597,-0.427108765,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,37,373.0,22.99997,459.8239,Stationary,1,-0.159179688,0.940338135,-0.5175476,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,38,373.0,22.99997,459.857239,Stationary,1,-0.135391235,0.9011688,-0.5378113,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,39,373.0,22.99997,459.890564,Stationary,1,-0.138305664,0.8679199,-0.573776245,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,40,373.0,22.99997,459.92392,Stationary,1,-0.126144409,0.8128967,-0.569519043,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,41,373.0,22.99997,459.957245,Stationary,1,-0.161132813,0.792266846,-0.439483643,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,42,373.0,22.99997,459.99057,Stationary,1,-0.135681152,0.7574158,-0.5753784,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,43,373.0,22.99997,460.0239,Stationary,1,-0.140823364,0.7558594,-0.6292572,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,44,373.0,22.99997,460.057251,Stationary,1,-0.172103882,0.774414063,-0.6160736,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,45,373.0,22.99997,460.090576,Stationary,1,-0.139633179,0.71661377,-0.727478,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,46,373.0,22.99997,460.1239,Stationary,1,-0.198364258,0.691864,-0.7909851,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,47,373.0,22.99997,460.157227,Stationary,1,-0.17376709,0.752426147,-1.15487671,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,48,373.0,22.99997,460.190552,Stationary,1,-0.179367065,0.6312256,-0.864059448,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,49,373.0,22.99997,460.2239,Stationary,1,-0.1869812,0.6127167,-0.2984314,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,50,373.0,22.99997,460.257233,Stationary,1,-0.15574646,0.4989624,-0.651001,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,51,373.0,22.99997,460.290558,Stationary,1,-0.165267944,0.422607422,-0.8633423,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,52,373.0,22.99997,460.323883,Stationary,1,-0.129943848,0.444107056,-0.9573517,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,53,373.0,22.99997,460.3572,Stationary,1,-0.110565186,0.466201782,-0.841766357,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,54,373.0,22.99997,460.390564,Stationary,1,-0.135620117,0.46925354,-0.8240814,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,55,373.0,22.99997,460.4239,Stationary,1,-0.140274048,0.416854858,-0.7988281,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,56,373.0,22.99997,460.4572,Stationary,1,-0.107452393,0.4513092,-0.8756561,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,57,373.0,22.99997,460.49054,Stationary,1,-0.115509033,0.458740234,-0.824371338,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,58,373.0,22.99997,460.5239,Stationary,1,-0.106719971,0.473999023,-0.820144653,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,59,373.0,22.99997,460.55722,Stationary,1,-0.128845215,0.4176941,-0.862243652,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,60,373.0,22.99997,460.590546,Stationary,1,-0.1281128,0.43170166,-0.882827759,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,61,373.0,22.99997,460.623871,Stationary,1,-0.105453491,0.473907471,-0.871536255,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,62,373.0,22.99997,460.6572,Stationary,1,-0.09197998,0.469406128,-0.8611603,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,63,373.0,22.99997,460.690552,Stationary,1,-0.0950622559,0.466522217,-0.8269043,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,64,373.0,22.99997,460.723877,Stationary,1,0.0248565674,0.462478638,-0.8463745,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,65,373.0,22.99997,460.7572,Stationary,1,-0.131530762,0.463623047,-0.8798828,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,66,373.0,22.99997,460.790527,Stationary,1,-0.0942688,0.4873047,-0.91922,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,67,373.0,22.99997,460.823853,Stationary,1,-0.137008667,0.468811035,-0.8739929,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,68,373.0,22.99997,460.8572,Stationary,1,-0.09687805,0.477645874,-0.915344238,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,69,373.0,22.99997,460.890533,Stationary,1,-0.110519409,0.3912506,-0.951583862,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,70,373.0,22.99997,460.923859,Stationary,1,-0.11555481,0.40725708,-0.8923645,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,71,373.0,22.99997,460.957184,Stationary,1,-0.08781433,0.4076538,-0.8840027,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,72,373.0,22.99997,460.99054,Stationary,1,-0.08781433,0.4076538,-0.8840027,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,73,373.0,22.99997,461.023865,Stationary,1,-0.07739258,0.402191162,-0.846725464,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,74,373.0,22.99997,461.0572,Stationary,1,-0.09207153,0.390762329,-0.936203,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,75,373.0,22.99997,461.0905,Stationary,1,-0.09207153,0.390762329,-0.936203,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,76,373.0,22.99997,461.12384,Stationary,1,-0.0774383545,0.3963623,-0.894607544,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,77,373.0,22.99997,461.1572,Stationary,1,-0.05656433,0.425079346,-0.845291138,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,78,373.0,22.99997,461.190521,Stationary,1,-0.05656433,0.425079346,-0.845291138,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,79,373.0,22.99997,461.223846,Stationary,1,-0.0773468,0.435928345,-0.890640259,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,80,373.0,22.99997,461.257172,Stationary,1,-0.0789489746,0.4414215,-0.8887329,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,81,373.0,22.99997,461.290527,Stationary,1,-0.07772827,0.46472168,-0.9001007,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,82,373.0,22.99997,461.323853,Stationary,1,-0.08003235,0.460449219,-0.9104767,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,83,373.0,22.99997,461.357178,Stationary,1,-0.0693664551,0.468185425,-0.92427063,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,84,373.0,22.99997,461.3905,Stationary,1,-0.07797241,0.46697998,-0.88331604,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,85,373.0,22.99997,461.423828,Stationary,1,-0.0718841553,0.453842163,-0.8673096,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,86,373.0,22.99997,461.457184,Stationary,1,-0.0739135742,0.457366943,-0.853210449,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,87,373.0,22.99997,461.4905,Stationary,1,-0.0657196045,0.454406738,-0.859054565,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,88,373.0,22.99997,461.523834,Stationary,1,-0.06138611,0.4571991,-0.8461914,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,89,373.0,22.99997,461.557159,Stationary,1,-0.07144165,0.4704895,-0.882537842,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,90,373.0,22.99997,461.590485,Stationary,1,-0.08390808,0.485916138,-0.8665924,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,91,373.0,22.99997,461.62384,Stationary,1,-0.0700531,0.465805054,-0.88067627,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,92,373.0,22.99997,461.657166,Stationary,1,-0.0793151855,0.469619751,-0.9032593,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,93,373.0,22.99997,461.6905,Stationary,1,-0.06878662,0.467437744,-0.900238037,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,94,373.0,22.99997,461.723816,Stationary,1,-0.06767273,0.4701233,-0.875839233,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,95,373.0,22.99997,461.757172,Stationary,1,-0.07595825,0.460952759,-0.8678894,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,96,373.0,22.99997,461.7905,Stationary,1,-0.08580017,0.462661743,-0.8198395,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,97,373.0,22.99997,461.823822,Stationary,1,-0.07296753,0.459106445,-0.8464203,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,98,373.0,22.99997,461.857147,Stationary,1,-0.0701293945,0.459213257,-0.857727051,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,99,373.0,22.99997,461.890472,Stationary,1,-0.0710144043,0.467834473,-0.8994751,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,100,373.0,22.99997,461.923828,Stationary,1,-0.0796051,0.463500977,-0.862609863,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,101,373.0,22.99997,461.957153,Stationary,1,-0.06919861,0.4731903,-0.860687256,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,102,373.0,22.99997,461.990479,Stationary,1,-0.07449341,0.489273071,-0.8949127,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,103,373.0,22.99997,462.0238,Stationary,1,-0.0773162842,0.473052979,-0.891983032,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,104,373.0,22.99997,462.057129,Stationary,1,-0.0745697,0.4746704,-0.8733978,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,105,373.0,22.99997,462.090485,Stationary,1,-0.109985352,0.4971161,-0.855651855,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,106,373.0,22.99997,462.1238,Stationary,1,-0.06845093,0.4544983,-0.896560669,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,107,373.0,22.99997,462.157135,Stationary,1,-0.0687255859,0.471542358,-0.9109955,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,108,373.0,22.99997,462.19046,Stationary,1,-0.0874023438,0.436859131,-0.872756958,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,109,373.0,22.99997,462.223816,Stationary,1,-0.09182739,0.410995483,-0.8573303,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,110,373.0,22.99997,462.257141,Stationary,1,-0.108566284,0.433624268,-0.8533783,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,111,373.0,22.99997,462.357147,Stationary,1,-0.08256531,0.461669922,-0.911895752,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,112,373.0,22.99997,462.3835,Stationary,1,-0.09732056,0.462371826,-0.900497437,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,113,373.0,22.99997,462.41687,Stationary,1,-0.0880279541,0.465423584,-0.891235352,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,114,373.0,22.99997,462.4502,Stationary,1,-0.08921814,0.472915649,-0.888046265,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,115,373.0,22.99997,462.483521,Stationary,1,-0.104309082,0.485031128,-0.917923,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,116,373.0,22.99997,462.516846,Stationary,1,-0.1149292,0.470245361,-0.8850403,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,117,373.0,22.99997,462.5502,Stationary,1,-0.09892273,0.430496216,-0.8411102,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,118,373.0,22.99997,462.583527,Stationary,1,-0.0630645752,0.3988495,-0.815994263,RedDefault,Super outside,37.552742
634504f786788e3d894241ab,8,119,1844.0,1191.0,465.516724,Moved,1,-0.0973510742,0.5693817,-0.862533569,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,120,1844.0,1190.0,465.550049,Moved,1,-0.09820557,0.508270264,-0.8841553,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,121,1844.0,1190.0,465.583374,Stationary,1,-0.07118225,0.5137787,-0.8837433,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,122,1846.0,1189.0,465.6167,Moved,1,-0.0543823242,0.5162201,-0.8326416,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,123,1850.0,1186.0,465.650024,Moved,1,-0.0644683838,0.504684448,-0.8212433,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,124,1850.0,1185.0,465.68338,Moved,1,-0.06326294,0.5034027,-0.8283844,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,125,1850.0,1184.0,465.7167,Moved,1,-0.056854248,0.503829956,-0.8327179,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,126,1851.0,1184.0,465.750031,Moved,1,-0.06468201,0.510757446,-0.85295105,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,127,1851.0,1183.0,465.783356,Moved,1,-0.06796265,0.514389038,-0.855026245,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,128,1851.0,1183.0,465.8167,Stationary,1,-0.0771789551,0.5178375,-0.852142334,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,129,1851.0,1182.0,465.850037,Moved,1,-0.07469177,0.5207825,-0.8409271,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,130,1851.0,1181.0,465.883362,Moved,1,-0.06871033,0.517334,-0.8405304,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,131,1851.0,1180.0,465.9167,Moved,1,-0.06840515,0.510971069,-0.842880249,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,132,1851.0,1180.0,465.95,Stationary,1,-0.06387329,0.509429932,-0.8471985,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,133,1851.0,1180.0,465.983368,Stationary,1,-0.06010437,0.5124054,-0.8440552,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,134,1851.0,1180.0,466.0167,Stationary,1,-0.06776428,0.512786865,-0.8543091,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,135,1851.0,1180.0,466.050018,Stationary,1,-0.0674743652,0.5163269,-0.8405609,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,136,1851.0,1179.0,466.083344,Moved,1,-0.07232666,0.5182495,-0.832550049,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,137,1851.0,1179.0,466.116669,Stationary,1,-0.07896423,0.5144501,-0.838806152,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,138,1851.0,1179.0,466.150024,Stationary,1,-0.07896423,0.5144501,-0.838806152,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,139,1851.0,1179.0,466.18335,Stationary,1,-0.07081604,0.5148163,-0.8501129,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,140,1851.0,1179.0,466.216675,Stationary,1,-0.06890869,0.515274048,-0.848068237,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,141,1851.0,1179.0,466.25,Stationary,1,-0.06890869,0.515274048,-0.848068237,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,142,1851.0,1179.0,466.283356,Stationary,1,-0.06947327,0.5142975,-0.843292236,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,143,1851.0,1179.0,466.316681,Stationary,1,-0.07002258,0.516387939,-0.834579468,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,144,1852.0,1179.0,466.35,Moved,1,-0.07002258,0.516387939,-0.834579468,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,145,1852.0,1179.0,466.383331,Stationary,1,-0.07069397,0.5148468,-0.836700439,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,146,1852.0,1178.0,466.416656,Moved,1,-0.07292175,0.5175781,-0.8408356,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,147,1852.0,1178.0,466.45,Stationary,1,-0.0741272,0.517242432,-0.8372345,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,148,1852.0,1178.0,466.483337,Stationary,1,-0.07096863,0.5236511,-0.8432007,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,149,1852.0,1178.0,466.516663,Stationary,1,-0.07044983,0.5223541,-0.8527527,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,150,1841.0,1186.0,466.55,Moved,1,-0.0677185059,0.5197754,-0.872055054,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,151,1826.0,1197.0,466.5833,Moved,1,-0.06686401,0.5146179,-0.8616028,RedDefault,Outside,37.97468
634504f786788e3d894241ab,8,152,1821.0,1197.0,466.616669,Canceled,1,-0.0851287842,0.526641846,-0.851501465,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,0,1813.0,1470.0,463.016846,Began,0,-0.0707397461,0.467178345,-0.875274658,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,1,1813.0,1470.0,463.050171,Stationary,0,-0.08694458,0.4628601,-0.883911133,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,2,1813.0,1470.0,463.0835,Stationary,0,-0.08850098,0.459259033,-0.9022217,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,3,1813.0,1470.0,463.116821,Stationary,0,-0.08189392,0.461334229,-0.859954834,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,4,1813.0,1470.0,463.150146,Stationary,0,-0.07962036,0.459411621,-0.880661,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,5,1813.0,1470.0,463.1835,Stationary,0,-0.07556152,0.451583862,-0.8702698,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,6,1848.0,1483.0,463.216827,Moved,0,-0.07513428,0.436660767,-0.86932373,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,7,1869.0,1478.0,463.250153,Moved,0,-0.0803375244,0.4741211,-0.879608154,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,8,1926.0,1456.0,463.283478,Moved,0,-0.11000061,0.452026367,-0.8839874,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,9,1997.0,1440.0,463.3168,Moved,0,-0.0710144043,0.4244995,-0.871612549,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,10,2035.0,1439.0,463.350159,Moved,0,-0.07333374,0.467880249,-0.9191284,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,11,2038.0,1439.0,463.383484,Moved,0,-0.08880615,0.485900879,-0.8664551,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,12,2038.0,1439.0,463.4168,Stationary,0,-0.08363342,0.480804443,-0.825027466,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,13,2039.0,1439.0,463.450134,Moved,0,-0.08363342,0.480804443,-0.825027466,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,14,2045.0,1443.0,463.4835,Moved,0,-0.06454468,0.454376221,-0.8599701,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,9,15,2048.0,1448.0,463.5168,Ended,0,-0.0650787354,0.45803833,-0.877182,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,0,1380.0,1471.0,465.350067,Began,0,-0.120544434,0.5758362,-0.873947144,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,1,1380.0,1471.0,465.3834,Stationary,0,-0.0448150635,0.428939819,-0.6746216,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,2,1378.0,1454.0,465.416718,Moved,0,-0.033493042,0.46913147,-0.929962158,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,3,1400.0,1434.0,465.450043,Moved,0,-0.0359649658,0.458709717,-0.9412384,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,4,1421.0,1411.0,465.483368,Moved,0,-0.03630066,0.527267456,-0.7782898,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,5,1413.0,1413.0,465.516724,Moved,0,-0.0973510742,0.5693817,-0.862533569,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,6,1410.0,1415.0,465.550049,Moved,0,-0.09820557,0.508270264,-0.8841553,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,7,1409.0,1416.0,465.583374,Moved,0,-0.07118225,0.5137787,-0.8837433,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,8,1409.0,1416.0,465.6167,Stationary,0,-0.0543823242,0.5162201,-0.8326416,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,9,1409.0,1416.0,465.650024,Stationary,0,-0.0644683838,0.504684448,-0.8212433,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,10,1409.0,1416.0,465.68338,Stationary,0,-0.06326294,0.5034027,-0.8283844,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,11,1409.0,1416.0,465.7167,Stationary,0,-0.056854248,0.503829956,-0.8327179,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,12,1409.0,1416.0,465.750031,Stationary,0,-0.06468201,0.510757446,-0.85295105,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,13,1409.0,1416.0,465.783356,Stationary,0,-0.06796265,0.514389038,-0.855026245,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,14,1409.0,1416.0,465.8167,Stationary,0,-0.0771789551,0.5178375,-0.852142334,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,15,1409.0,1416.0,465.850037,Stationary,0,-0.07469177,0.5207825,-0.8409271,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,16,1409.0,1416.0,465.883362,Stationary,0,-0.06871033,0.517334,-0.8405304,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,17,1409.0,1416.0,465.9167,Stationary,0,-0.06840515,0.510971069,-0.842880249,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,18,1409.0,1416.0,465.95,Stationary,0,-0.06387329,0.509429932,-0.8471985,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,19,1409.0,1416.0,465.983368,Stationary,0,-0.06010437,0.5124054,-0.8440552,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,20,1409.0,1416.0,466.0167,Stationary,0,-0.06776428,0.512786865,-0.8543091,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,21,1409.0,1416.0,466.050018,Stationary,0,-0.0674743652,0.5163269,-0.8405609,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,22,1409.0,1416.0,466.083344,Stationary,0,-0.07232666,0.5182495,-0.832550049,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,23,1409.0,1416.0,466.116669,Stationary,0,-0.07896423,0.5144501,-0.838806152,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,24,1409.0,1416.0,466.150024,Stationary,0,-0.07896423,0.5144501,-0.838806152,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,25,1409.0,1416.0,466.18335,Stationary,0,-0.07081604,0.5148163,-0.8501129,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,26,1409.0,1416.0,466.216675,Stationary,0,-0.06890869,0.515274048,-0.848068237,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,27,1409.0,1416.0,466.25,Stationary,0,-0.06890869,0.515274048,-0.848068237,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,28,1409.0,1416.0,466.283356,Stationary,0,-0.06947327,0.5142975,-0.843292236,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,29,1408.0,1416.0,466.316681,Moved,0,-0.07002258,0.516387939,-0.834579468,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,30,1408.0,1416.0,466.35,Stationary,0,-0.07002258,0.516387939,-0.834579468,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,31,1408.0,1416.0,466.383331,Stationary,0,-0.07069397,0.5148468,-0.836700439,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,32,1408.0,1416.0,466.416656,Stationary,0,-0.07292175,0.5175781,-0.8408356,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,33,1408.0,1416.0,466.45,Stationary,0,-0.0741272,0.517242432,-0.8372345,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,34,1408.0,1416.0,466.483337,Stationary,0,-0.07096863,0.5236511,-0.8432007,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,35,1408.0,1418.0,466.516663,Moved,0,-0.07044983,0.5223541,-0.8527527,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,36,1422.0,1418.0,466.55,Moved,0,-0.0677185059,0.5197754,-0.872055054,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,37,1439.0,1419.0,466.5833,Moved,0,-0.06686401,0.5146179,-0.8616028,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,38,1449.0,1427.0,466.616669,Moved,0,-0.0851287842,0.526641846,-0.851501465,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,39,1461.0,1447.0,466.65,Moved,0,-0.0670928955,0.555954,-0.858688354,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,40,1489.0,1497.0,466.683319,Moved,0,-0.07543945,0.477767944,-0.7711029,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,41,1521.0,1536.0,466.716644,Moved,0,-0.0493927,0.4888153,-0.7897644,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,42,1549.0,1536.0,466.75,Moved,0,-0.0182952881,0.4905243,-0.8807068,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,10,43,1596.0,1536.0,466.783325,Ended,0,-0.03224182,0.5670929,-0.8832245,RedDefault,Super outside,37.97468
634504f786788e3d894241ab,11,0,1836.0,1195.0,465.483368,Began,1,-0.03630066,0.527267456,-0.7782898,RedDefault,Outside,37.97468
634504f786788e3d894241ab,11,1,1816.0,1203.0,466.783325,Ended,1,-0.03224182,0.5670929,-0.8832245,RedDefault,Super outside,37.97468
