group,n_sessions,n_children,num_strokes_mean,num_strokes_std,num_points_mean,num_points_std,session_duration_mean,session_duration_std,points_per_second_mean,points_per_second_std,stroke_duration_mean_mean,stroke_duration_mean_std,stroke_duration_std_mean,stroke_duration_std_std,stroke_duration_max_mean,stroke_duration_max_std,inter_stroke_interval_mean_mean,inter_stroke_interval_mean_std,inter_stroke_interval_std_mean,inter_stroke_interval_std_std,inter_stroke_interval_max_mean,inter_stroke_interval_max_std,phase_Moved_ratio_mean,phase_Moved_ratio_std,phase_Ended_ratio_mean,phase_Ended_ratio_std,phase_Began_ratio_mean,phase_Began_ratio_std,phase_Stationary_ratio_mean,phase_Stationary_ratio_std,multi_touch_used_mean,multi_touch_used_std,num_fingers_used_mean,num_fingers_used_std,zone_Super outside_ratio_mean,zone_Super outside_ratio_std,zone_Super outside_time_ratio_mean,zone_Super outside_time_ratio_std,zone_transitions_mean,zone_transitions_std,zone_transition_rate_mean,zone_transition_rate_std,out_of_bounds_ratio_mean,out_of_bounds_ratio_std,zone_entropy_mean,zone_entropy_std,num_colors_used_mean,num_colors_used_std,color_switches_mean,color_switches_std,color_switch_rate_mean,color_switch_rate_std,final_completion_mean,final_completion_std,completion_rate_mean,completion_rate_std,progress_linearity_mean,progress_linearity_std,progress_slope_mean,progress_slope_std,stroke_duration_min_mean,stroke_duration_min_std,stroke_path_length_mean_mean,stroke_path_length_mean_std,stroke_path_length_std_mean,stroke_path_length_std_std,stroke_path_length_max_mean,stroke_path_length_max_std,stroke_path_length_min_mean,stroke_path_length_min_std,stroke_velocity_mean_mean_mean,stroke_velocity_mean_mean_std,stroke_velocity_mean_std_mean,stroke_velocity_mean_std_std,stroke_velocity_mean_max_mean,stroke_velocity_mean_max_std,stroke_velocity_mean_min_mean,stroke_velocity_mean_min_std,stroke_velocity_std_mean_mean,stroke_velocity_std_mean_std,stroke_velocity_std_std_mean,stroke_velocity_std_std_std,stroke_velocity_std_max_mean,stroke_velocity_std_max_std,stroke_velocity_std_min_mean,stroke_velocity_std_min_std,stroke_velocity_max_mean_mean,stroke_velocity_max_mean_std,stroke_velocity_max_std_mean,stroke_velocity_max_std_std,stroke_velocity_max_max_mean,stroke_velocity_max_max_std,stroke_velocity_max_min_mean,stroke_velocity_max_min_std,stroke_velocity_min_mean_mean,stroke_velocity_min_mean_std,stroke_velocity_min_std_mean,stroke_velocity_min_std_std,stroke_velocity_min_max_mean,stroke_velocity_min_max_std,stroke_velocity_min_min_mean,stroke_velocity_min_min_std,stroke_acceleration_mean_mean_mean,stroke_acceleration_mean_mean_std,stroke_acceleration_mean_std_mean,stroke_acceleration_mean_std_std,stroke_acceleration_mean_max_mean,stroke_acceleration_mean_max_std,stroke_acceleration_mean_min_mean,stroke_acceleration_mean_min_std,stroke_acceleration_std_mean_mean,stroke_acceleration_std_mean_std,stroke_acceleration_std_std_mean,stroke_acceleration_std_std_std,stroke_acceleration_std_max_mean,stroke_acceleration_std_max_std,stroke_acceleration_std_min_mean,stroke_acceleration_std_min_std,stroke_acceleration_max_mean_mean,stroke_acceleration_max_mean_std,stroke_acceleration_max_std_mean,stroke_acceleration_max_std_std,stroke_acceleration_max_max_mean,stroke_acceleration_max_max_std,stroke_acceleration_max_min_mean,stroke_acceleration_max_min_std,stroke_direction_changes_mean_mean,stroke_direction_changes_mean_std,stroke_direction_changes_std_mean,stroke_direction_changes_std_std,stroke_direction_changes_max_mean,stroke_direction_changes_max_std,stroke_direction_changes_min_mean,stroke_direction_changes_min_std,stroke_curvature_mean_mean_mean,stroke_curvature_mean_mean_std,stroke_curvature_mean_std_mean,stroke_curvature_mean_std_std,stroke_curvature_mean_max_mean,stroke_curvature_mean_max_std,stroke_curvature_mean_min_mean,stroke_curvature_mean_min_std,stroke_curvature_std_mean_mean,stroke_curvature_std_mean_std,stroke_curvature_std_std_mean,stroke_curvature_std_std_std,stroke_curvature_std_max_mean,stroke_curvature_std_max_std,stroke_curvature_std_min_mean,stroke_curvature_std_min_std,stroke_smoothness_sal_mean_mean,stroke_smoothness_sal_mean_std,stroke_smoothness_sal_std_mean,stroke_smoothness_sal_std_std,stroke_smoothness_sal_max_mean,stroke_smoothness_sal_max_std,stroke_smoothness_sal_min_mean,stroke_smoothness_sal_min_std,stroke_bbox_width_mean_mean,stroke_bbox_width_mean_std,stroke_bbox_width_std_mean,stroke_bbox_width_std_std,stroke_bbox_width_max_mean,stroke_bbox_width_max_std,stroke_bbox_width_min_mean,stroke_bbox_width_min_std,stroke_bbox_height_mean_mean,stroke_bbox_height_mean_std,stroke_bbox_height_std_mean,stroke_bbox_height_std_std,stroke_bbox_height_max_mean,stroke_bbox_height_max_std,stroke_bbox_height_min_mean,stroke_bbox_height_min_std,stroke_bbox_area_mean_mean,stroke_bbox_area_mean_std,stroke_bbox_area_std_mean,stroke_bbox_area_std_std,stroke_bbox_area_max_mean,stroke_bbox_area_max_std,stroke_bbox_area_min_mean,stroke_bbox_area_min_std,stroke_straightness_mean_mean,stroke_straightness_mean_std,stroke_straightness_std_mean,stroke_straightness_std_std,stroke_straightness_max_mean,stroke_straightness_max_std,stroke_straightness_min_mean,stroke_straightness_min_std,stroke_acc_x_mean_mean_mean,stroke_acc_x_mean_mean_std,stroke_acc_x_mean_std_mean,stroke_acc_x_mean_std_std,stroke_acc_x_mean_max_mean,stroke_acc_x_mean_max_std,stroke_acc_x_mean_min_mean,stroke_acc_x_mean_min_std,stroke_acc_x_std_mean_mean,stroke_acc_x_std_mean_std,stroke_acc_x_std_std_mean,stroke_acc_x_std_std_std,stroke_acc_x_std_max_mean,stroke_acc_x_std_max_std,stroke_acc_x_std_min_mean,stroke_acc_x_std_min_std,stroke_acc_x_range_mean_mean,stroke_acc_x_range_mean_std,stroke_acc_x_range_std_mean,stroke_acc_x_range_std_std,stroke_acc_x_range_max_mean,stroke_acc_x_range_max_std,stroke_acc_x_range_min_mean,stroke_acc_x_range_min_std,stroke_acc_x_power_low_mean_mean,stroke_acc_x_power_low_mean_std,stroke_acc_x_power_low_std_mean,stroke_acc_x_power_low_std_std,stroke_acc_x_power_low_max_mean,stroke_acc_x_power_low_max_std,stroke_acc_x_power_low_min_mean,stroke_acc_x_power_low_min_std,stroke_acc_x_power_high_mean_mean,stroke_acc_x_power_high_mean_std,stroke_acc_x_power_high_std_mean,stroke_acc_x_power_high_std_std,stroke_acc_x_power_high_max_mean,stroke_acc_x_power_high_max_std,stroke_acc_x_power_high_min_mean,stroke_acc_x_power_high_min_std,stroke_acc_x_tremor_ratio_mean_mean,stroke_acc_x_tremor_ratio_mean_std,stroke_acc_x_tremor_ratio_std_mean,stroke_acc_x_tremor_ratio_std_std,stroke_acc_x_tremor_ratio_max_mean,stroke_acc_x_tremor_ratio_max_std,stroke_acc_x_tremor_ratio_min_mean,stroke_acc_x_tremor_ratio_min_std,stroke_acc_y_mean_mean_mean,stroke_acc_y_mean_mean_std,stroke_acc_y_mean_std_mean,stroke_acc_y_mean_std_std,stroke_acc_y_mean_max_mean,stroke_acc_y_mean_max_std,stroke_acc_y_mean_min_mean,stroke_acc_y_mean_min_std,stroke_acc_y_std_mean_mean,stroke_acc_y_std_mean_std,stroke_acc_y_std_std_mean,stroke_acc_y_std_std_std,stroke_acc_y_std_max_mean,stroke_acc_y_std_max_std,stroke_acc_y_std_min_mean,stroke_acc_y_std_min_std,stroke_acc_y_range_mean_mean,stroke_acc_y_range_mean_std,stroke_acc_y_range_std_mean,stroke_acc_y_range_std_std,stroke_acc_y_range_max_mean,stroke_acc_y_range_max_std,stroke_acc_y_range_min_mean,stroke_acc_y_range_min_std,stroke_acc_y_power_low_mean_mean,stroke_acc_y_power_low_mean_std,stroke_acc_y_power_low_std_mean,stroke_acc_y_power_low_std_std,stroke_acc_y_power_low_max_mean,stroke_acc_y_power_low_max_std,stroke_acc_y_power_low_min_mean,stroke_acc_y_power_low_min_std,stroke_acc_y_power_high_mean_mean,stroke_acc_y_power_high_mean_std,stroke_acc_y_power_high_std_mean,stroke_acc_y_power_high_std_std,stroke_acc_y_power_high_max_mean,stroke_acc_y_power_high_max_std,stroke_acc_y_power_high_min_mean,stroke_acc_y_power_high_min_std,stroke_acc_y_tremor_ratio_mean_mean,stroke_acc_y_tremor_ratio_mean_std,stroke_acc_y_tremor_ratio_std_mean,stroke_acc_y_tremor_ratio_std_std,stroke_acc_y_tremor_ratio_max_mean,stroke_acc_y_tremor_ratio_max_std,stroke_acc_y_tremor_ratio_min_mean,stroke_acc_y_tremor_ratio_min_std,stroke_acc_z_mean_mean_mean,stroke_acc_z_mean_mean_std,stroke_acc_z_mean_std_mean,stroke_acc_z_mean_std_std,stroke_acc_z_mean_max_mean,stroke_acc_z_mean_max_std,stroke_acc_z_mean_min_mean,stroke_acc_z_mean_min_std,stroke_acc_z_std_mean_mean,stroke_acc_z_std_mean_std,stroke_acc_z_std_std_mean,stroke_acc_z_std_std_std,stroke_acc_z_std_max_mean,stroke_acc_z_std_max_std,stroke_acc_z_std_min_mean,stroke_acc_z_std_min_std,stroke_acc_z_range_mean_mean,stroke_acc_z_range_mean_std,stroke_acc_z_range_std_mean,stroke_acc_z_range_std_std,stroke_acc_z_range_max_mean,stroke_acc_z_range_max_std,stroke_acc_z_range_min_mean,stroke_acc_z_range_min_std,stroke_acc_z_power_low_mean_mean,stroke_acc_z_power_low_mean_std,stroke_acc_z_power_low_std_mean,stroke_acc_z_power_low_std_std,stroke_acc_z_power_low_max_mean,stroke_acc_z_power_low_max_std,stroke_acc_z_power_low_min_mean,stroke_acc_z_power_low_min_std,stroke_acc_z_power_high_mean_mean,stroke_acc_z_power_high_mean_std,stroke_acc_z_power_high_std_mean,stroke_acc_z_power_high_std_std,stroke_acc_z_power_high_max_mean,stroke_acc_z_power_high_max_std,stroke_acc_z_power_high_min_mean,stroke_acc_z_power_high_min_std,stroke_acc_z_tremor_ratio_mean_mean,stroke_acc_z_tremor_ratio_mean_std,stroke_acc_z_tremor_ratio_std_mean,stroke_acc_z_tremor_ratio_std_std,stroke_acc_z_tremor_ratio_max_mean,stroke_acc_z_tremor_ratio_max_std,stroke_acc_z_tremor_ratio_min_mean,stroke_acc_z_tremor_ratio_min_std,stroke_acc_mag_mean_mean_mean,stroke_acc_mag_mean_mean_std,stroke_acc_mag_mean_std_mean,stroke_acc_mag_mean_std_std,stroke_acc_mag_mean_max_mean,stroke_acc_mag_mean_max_std,stroke_acc_mag_mean_min_mean,stroke_acc_mag_mean_min_std,stroke_acc_mag_std_mean_mean,stroke_acc_mag_std_mean_std,stroke_acc_mag_std_std_mean,stroke_acc_mag_std_std_std,stroke_acc_mag_std_max_mean,stroke_acc_mag_std_max_std,stroke_acc_mag_std_min_mean,stroke_acc_mag_std_min_std,stroke_acc_mag_range_mean_mean,stroke_acc_mag_range_mean_std,stroke_acc_mag_range_std_mean,stroke_acc_mag_range_std_std,stroke_acc_mag_range_max_mean,stroke_acc_mag_range_max_std,stroke_acc_mag_range_min_mean,stroke_acc_mag_range_min_std,stroke_acc_mag_power_low_mean_mean,stroke_acc_mag_power_low_mean_std,stroke_acc_mag_power_low_std_mean,stroke_acc_mag_power_low_std_std,stroke_acc_mag_power_low_max_mean,stroke_acc_mag_power_low_max_std,stroke_acc_mag_power_low_min_mean,stroke_acc_mag_power_low_min_std,stroke_acc_mag_power_high_mean_mean,stroke_acc_mag_power_high_mean_std,stroke_acc_mag_power_high_std_mean,stroke_acc_mag_power_high_std_std,stroke_acc_mag_power_high_max_mean,stroke_acc_mag_power_high_max_std,stroke_acc_mag_power_high_min_mean,stroke_acc_mag_power_high_min_std,stroke_acc_mag_tremor_ratio_mean_mean,stroke_acc_mag_tremor_ratio_mean_std,stroke_acc_mag_tremor_ratio_std_mean,stroke_acc_mag_tremor_ratio_std_std,stroke_acc_mag_tremor_ratio_max_mean,stroke_acc_mag_tremor_ratio_max_std,stroke_acc_mag_tremor_ratio_min_mean,stroke_acc_mag_tremor_ratio_min_std,phase_Canceled_ratio_mean,phase_Canceled_ratio_std,zone_Bound_ratio_mean,zone_Bound_ratio_std,zone_Outside_ratio_mean,zone_Outside_ratio_std,zone_Wall_ratio_mean,zone_Wall_ratio_std,zone_Roof_ratio_mean,zone_Roof_ratio_std,zone_Door_ratio_mean,zone_Door_ratio_std,zone_Bound_time_ratio_mean,zone_Bound_time_ratio_std,zone_Outside_time_ratio_mean,zone_Outside_time_ratio_std,zone_Roof_time_ratio_mean,zone_Roof_time_ratio_std,zone_Wall_time_ratio_mean,zone_Wall_time_ratio_std,zone_Door_time_ratio_mean,zone_Door_time_ratio_std,progress_consistency_mean,progress_consistency_std,zone_None_ratio_mean,zone_None_ratio_std,zone_BottomIcing_ratio_mean,zone_BottomIcing_ratio_std,zone_TopCake_ratio_mean,zone_TopCake_ratio_std,zone_BottomCake_ratio_mean,zone_BottomCake_ratio_std,zone_TopIcing_ratio_mean,zone_TopIcing_ratio_std,zone_Cherry_ratio_mean,zone_Cherry_ratio_std,zone_BottomIcing_time_ratio_mean,zone_BottomIcing_time_ratio_std,zone_TopCake_time_ratio_mean,zone_TopCake_time_ratio_std,zone_BottomCake_time_ratio_mean,zone_BottomCake_time_ratio_std,zone_TopIcing_time_ratio_mean,zone_TopIcing_time_ratio_std,zone_Cherry_time_ratio_mean,zone_Cherry_time_ratio_std,zone_Head_ratio_mean,zone_Head_ratio_std,zone_Face_ratio_mean,zone_Face_ratio_std,zone_Hairs_ratio_mean,zone_Hairs_ratio_std,zone_Head_time_ratio_mean,zone_Head_time_ratio_std,zone_Face_time_ratio_mean,zone_Face_time_ratio_std,zone_Hairs_time_ratio_mean,zone_Hairs_time_ratio_std
ASD,33,11,36.878787878787875,28.455840322943345,1468.2121212121212,847.663692066898,81.1620222424242,31.17905631887182,18.24115854956441,7.148754748840905,3.3892623466846197,1.8071801503889577,7.845603281777178,4.441497819016707,42.12352162727267,31.081696213873418,4.23420294956198,6.165799529831239,3.8758384909584747,2.049609606131659,18.697255642424256,9.285503338544478,0.8433054200764023,0.11503036128015028,0.027179559800037407,0.023826180627139138,0.030216400397457134,0.02793841774124773,0.0921144057201228,0.08316792997261185,0.8787878787878788,0.33143398263980844,3.606060606060606,2.5731716074160547,0.09665193484509707,0.1890665018053996,0.17953134031416884,0.24582456751994836,218.84848484848484,89.27944934730263,0.16395185215361863,0.06905295917532643,0.43411718820102196,0.26651651709394825,1.3944939069169082,0.3263189901991865,2.8181818181818183,1.5300029708824394,3.0,2.817356917396161,0.10381640370877378,0.10587194707957015,89.35463572727274,20.519886516967027,1.25826437028061,0.6008682687982985,0.8621646364888111,0.19244722622355556,1.2510443999110703,0.6235549429193831,0.06131088787868903,0.11033414305131292,3579.799691414207,3405.051291215149,6015.6668513822015,5074.921116289245,22193.125143750385,14421.740410439525,0.9981329775343372,4.913872731049175,1471.759295001215,798.44054859921,1336.4028209744351,772.2500580216304,5038.80422924954,3267.5435954843,0.9977200684546083,4.9146916871441775,938.9218520168706,442.1343867827948,1162.424407286932,824.441302154783,5272.622873857895,3991.659442833062,3.3299465661318997,15.057086261413348,3818.3291978024135,1700.5383923565016,4298.409823012873,2494.1088231496424,19435.765986748847,14071.481673332495,16.343403457758292,71.93230967787656,348.5363775515448,333.3666164750046,660.8082066734903,542.4553660921505,3012.480679378746,2794.5681228762737,0.0,0.0,-1522.975158231616,10784.863957919473,25241.380108197893,23698.987563698964,52711.209118230385,72677.97178550017,-83625.53272088444,96798.64904726192,28836.848563344298,15076.199407913946,38072.11569782374,31412.283553893554,172299.5431767535,139804.8097720333,140.28276871994916,564.15454924852,87584.11029321841,40664.82849310887,118288.33134111349,86884.70565815996,544193.0055869166,437046.41103501257,906.8823288273811,2263.8293266997675,12.6428834196532,15.377576087109775,17.678827101896186,19.269878958621888,60.57575757575758,57.176825672114695,0.18181818181818182,0.6351449369310055,0.4768090726348068,0.14417644233669105,0.3118829294100179,0.15895315846784594,1.504908735269227,0.6245755511752088,0.13985971804752406,0.15137532652000443,0.585676890915698,0.22310027337983995,0.35391810863530576,0.11634178615716537,1.4310140678623477,0.4240696277337681,0.09591029394183732,0.21614964964211375,-217540833.68665335,218875391.51976863,290425793.5726769,279312168.3715946,-2442016.8198042028,5770559.999674937,-929586977.613851,824450378.7175997,398.9789138347451,148.23869601164031,440.6954115613533,146.2100834443333,1400.4545454545455,448.9518411609626,0.2727272727272727,1.0975178606954215,328.6191278785338,138.7372061550981,340.4863383881849,114.33784535876507,1123.7878788181818,364.68322639578156,0.6666666666666666,3.3322915038553673,265134.57296442555,156184.53591944368,399579.3332391705,212621.16986528144,1525785.3385026061,822271.3055172525,3.242424242424242,16.60389695039673,0.42569881632592804,0.187918782140306,0.37302164893655493,0.09106079017813909,0.958294387736719,0.14820981159208382,0.021988204804473572,0.12235542998869425,0.01574052218506347,0.055397772177166835,0.043781097412461174,0.08853011108657038,0.10082666695642234,0.10436189874046244,-0.0600288704494681,0.1537619681296638,0.017362824042836348,0.015467223695700612,0.019899850755244346,0.02399723878361152,0.09012393886733433,0.12146909809229406,0.0017381017463002418,0.004122905364197652,0.06990372935322914,0.05315988334459955,0.08224647837114536,0.061531025728147594,0.35920715243333334,0.30990939557164016,0.006122011087878788,0.019243530588887815,0.0013670688205201591,0.0020761411433081692,0.0026223297075955963,0.004123555420274321,0.009442095426717836,0.017135265463131592,1.2523203209108683e-05,2.0470089852250866e-05,0.0006408435549457123,0.0008205121372153689,0.00112314416584565,0.0018498411071182091,0.004128172405802547,0.00799292486982134,2.4127775198276804e-05,5.962355099832083e-05,0.47412026957489295,0.12283636281317017,0.16791110292366496,0.04716845892715953,0.7473115652553628,0.13593332031438615,0.19114382213762554,0.11433017799247344,0.256469255528162,0.2806213927100524,0.059321493428137834,0.08637770814731806,0.35568567091820397,0.32605720194300486,0.14829601387935964,0.2670449023546186,0.018847400568710315,0.01419626554131641,0.018412277189391986,0.01629988493545722,0.08135635729451178,0.08076734898239166,0.0019316883029627937,0.00460687220144616,0.07736752632130654,0.05012976435270913,0.08220598829798945,0.05361702633338672,0.35056282004242423,0.27760392894906855,0.006319913015121209,0.019696453974760147,0.0033740982579305015,0.009537246633756777,0.00884961203873987,0.03088189616964244,0.038092170331265766,0.15014857994651867,2.4309287674560036e-05,4.787567558676936e-05,0.0008235759326163711,0.0008944672547649783,0.001189438944879636,0.0013299990077024774,0.0039021673048013155,0.004464149596619593,2.3062802477338547e-05,5.0006971764898105e-05,0.5062432114138385,0.11696644117381592,0.1676085829027947,0.0516010831589973,0.7820769557643875,0.1156299718694032,0.223989082545987,0.1545054328884405,-0.8934433515533896,0.1335166980235994,0.04477298417520232,0.08425335446869187,-0.7853746137967208,0.3135786054456304,-0.9837023692482141,0.14133506342927482,0.023364760870964105,0.024700123136019096,0.026362147570605707,0.040898641820354464,0.1451457572985539,0.32618143677422917,0.0030445626390855317,0.007030813969936823,0.09530853497253994,0.09194211608398277,0.10050034551139088,0.11452418868410122,0.45897004015151505,0.6772966600920645,0.012441000575757574,0.043331764496782325,0.0015895743608157738,0.004442252984934961,0.0038179966414208,0.012487357927803578,0.01521225365675773,0.05495279888588658,1.6611639940973782e-05,3.766162466435207e-05,0.001519109648309781,0.0029806431549992307,0.0031575603733533133,0.009032461696692695,0.01296067558471039,0.043424435508451535,6.683470894114906e-05,0.00021302930623755812,0.5839576026865656,0.08429923959855881,0.14226724229152543,0.053377119162286324,0.8184586257112146,0.08520932265402037,0.33564448931628676,0.15347422014560008,0.9924221734864488,0.007335179083373652,0.01773964814432346,0.026464251759661595,1.0712797977027466,0.17744836029709193,0.9497496187087268,0.062059588468493514,0.019808755053419762,0.017327943308615302,0.020114647234602986,0.026025579762090956,0.10931603524244932,0.1942688194230427,0.0034613742166361597,0.007401576806890099,0.08220052134048496,0.06609700795146826,0.07963016290160621,0.07774260999443328,0.41341872845479966,0.6476546728660806,0.013537101263868777,0.04502111006822751,0.00044274260196718984,0.0010581860734516983,0.0008474817811741757,0.00265160553579641,0.003382259862995427,0.011346778638021936,1.7033380204653162e-05,3.9992302396616346e-05,0.0011883205373631567,0.002575982174499468,0.0025083350559304395,0.008656266592780784,0.010640576685516188,0.04225363276737146,6.532881689104101e-05,0.0002119281623676556,0.6129942221947187,0.07609596994834915,0.12301249517988641,0.039919706447740316,0.8069762752482262,0.08378054725529482,0.3823295825240518,0.13826694826186334,0.008780706007309342,0.01173546502783621,0.06340663206736301,0.02423472247580079,0.29668590231157166,0.2179466622462169,0.3324340038846789,0.1427292527288312,0.20862720372002336,0.12457842791185371,0.06042068565362351,0.04091755858195468,0.060075188376698875,0.05984716373420528,0.23843017555421459,0.20541729302688,0.19828898490291522,0.17420568403019643,0.312642912030457,0.18230612151842263,0.05955563272132621,0.08666661375600568,0.4535348802735509,0.1128586593897581,0.0012496377070183881,0.0008286303642599297,0.12949938519643683,0.07307753322663638,0.13537341597383695,0.0877221018699186,0.15153614993901304,0.06041652046964819,0.13010356913504062,0.0556322418752663,0.040368049137382504,0.02957334412907276,0.14160550631988872,0.09161423453990296,0.12611029762549042,0.12129353941881175,0.11656880451832219,0.06964791645813004,0.11819268747706818,0.08403701434520092,0.0780069933354484,0.1249706208465973,0.21953339882991904,0.15478805667605688,0.14838078305519656,0.030014177746764226,0.07974245980144469,0.059009612071509565,0.20810433552747867,0.08078134791346288,0.3168701221118579,0.25836420981699904,0.040130222852967405,0.027824383595213848
