feature,td_mean,td_std,asd_dd_mean,asd_dd_std,mean_diff,mean_diff_pct,t_statistic,t_pvalue,u_statistic,u_pvalue,cohen_d,abs_cohen_d,significant_t,significant_u,composite_score,final_score
velocity_mean_session_std_min,566.2989197866099,257.7184283277156,912.7393043829223,479.09141480191124,-346.44038459631247,-61.17623970161492,-6.920420781770274,3.3364290201783676e-11,4753.0,1.980764986109417e-10,-0.9006089653670248,0.9006089653670248,True,True,0.44138450176475275,0.7926589366168129
jerk_score_session_std_min,9689.78279220303,5191.569200272168,17545.44422704639,12215.86633870593,-7855.661434843361,-81.07159472309833,-6.356313244169409,8.894368874305539e-10,4826.0,4.1987014127831424e-10,-0.836988946423018,0.836988946423018,True,True,0.5229876619484515,0.7916918770277817
num_points_max,2639.2090909090907,825.0721969572278,1924.7852760736196,942.5601447380078,714.4238148354711,27.06961783726593,6.453518781493691,5.015343307949101e-10,13292.5,1.3555023446808418e-11,0.8065601977691729,0.8065601977691729,True,True,0.5590337993823654,0.7903342189183122
velocity_std_session_max_min,1611.2187304553602,963.3993376279096,2806.4380206306096,2005.41438343611,-1195.2192901752494,-74.18106974448207,-5.812136075290886,1.7288750414156303e-08,5261.0,7.117844677644224e-09,-0.7597446724904652,0.7597446724904652,True,True,0.6129786663886202,0.7877914667774187
zone_coverage_std_std,0.06383883710493757,0.022454441075400188,0.04459580281790089,0.025234236096885583,0.01924303428703668,30.14314664818407,6.435309689953368,5.651591595214765e-10,12796.0,2.333382900697184e-10,0.8056598220653808,0.8056598220653808,True,True,0.545567649197624,0.7859342235154381
progress_linearity_min,0.8870574224339752,0.08551602681197021,0.7669376405785093,0.1985795084558396,0.1201197818554659,13.541376106844602,5.978368443002803,7.084495249829428e-09,13275.0,1.636545612172296e-11,0.7856941748283094,0.7856941748283094,True,True,0.5720202442995208,0.7858837432162704
total_area_covered_mean,1888781.8030169148,967871.7587281538,3347145.1287903623,2453978.3731391258,-1458363.3257734475,-77.21184752225122,-5.92673443399767,9.364861855290678e-09,5164.0,2.855102232517194e-09,-0.7818330122791636,0.7818330122791636,True,True,0.5544010254874268,0.7790535117013628
velocity_mean_session_std_mean,858.4724346041971,449.30947931642146,1335.8098279105695,670.2518991835922,-477.3373933063724,-55.603112466441765,-6.5222120343313925,3.454139770096957e-10,4591.0,3.56612761514816e-11,-0.8365869113062105,0.8365869113062105,True,True,0.47996824514477154,0.7786252380552173
velocity_std_session_std_min,458.97017237010124,207.89971260668946,698.5183110840436,359.5943715409046,-239.54813871394236,-52.19252865102902,-6.294598742363311,1.2590796869070737e-09,5012.0,2.6821686134365366e-09,-0.8155958002012123,0.8155958002012123,True,True,0.5055568442723405,0.7779053725575364
jerk_score_session_std_mean,18916.275414174972,11464.99861464809,29009.020366707042,15377.188982376649,-10092.74495253207,-53.35482134590321,-5.84909766607125,1.4409215764305619e-08,5075.0,4.9297372492730835e-09,-0.7441439622371941,0.7441439622371941,True,True,0.5618889925853764,0.7662242811915694
progress_linearity_max,0.9677656725215782,0.023498601764281066,0.9371080744409511,0.05385165855737942,0.03065759808062707,3.167874099186288,5.6182164136683825,4.782654669832012e-08,13154.0,5.905260132669303e-11,0.7379145394600769,0.7379145394600769,True,True,0.5486716411354892,0.7597673081069618
acceleration_std_session_std_min,12178.878244971249,6896.2120113620895,20675.956817828886,13050.676224229106,-8497.078572857637,-69.76897545031412,-6.249273792084381,1.6227536399430615e-09,5090.0,5.690255613900383e-09,-0.814100556547946,0.814100556547946,True,True,0.4037299648359735,0.7467592103628937
finger_switch_rate_std,0.0027576356877627036,0.00317469564297214,0.007753054836826729,0.009675948933514625,-0.004995419149064026,-181.14862565899188,-5.225519940795475,3.469892689100144e-07,5115.0,1.783309126248231e-09,-0.6937323416881024,0.6937323416881024,True,True,0.5607972723067773,0.7457321178322813
velocity_mean_session_mean_max,1063.9896964780828,599.1199424299043,1721.38313736042,991.4709492621603,-657.3934408823372,-61.78569614521441,-6.226975757359273,1.8043736673207534e-09,4904.0,2.2088783436875921e-10,-0.8025473857001646,0.8025473857001646,True,True,0.39987841242487066,0.7409824779412607
jerk_score_session_max_mean,79422.86167044655,49197.401938613024,125593.41207661275,71092.42961581571,-46170.55040616619,-58.13256968471381,-5.920061333187781,9.707532651276001e-09,5369.0,1.9170007475725028e-08,-0.7552460392722753,0.7552460392722753,True,True,0.44134922740137716,0.7345031781783211
finger_switch_rate_max,0.010205069480451832,0.0107980997849633,0.030819076272786187,0.036685973550593755,-0.020614006792334355,-201.9977113514142,-5.725265732637463,2.7357743417710347e-08,5008.5,6.298287221115573e-10,-0.7623167662798558,0.7623167662798558,True,True,0.3987568791852806,0.7245537700785778
direction_changes_session_std_min,20.80338816321584,13.863134668461754,12.383906359049112,14.643155819656123,8.419481804166727,40.471685372164025,4.71287583272494,3.955947325487341e-06,12316.0,1.116590457281862e-09,0.5904894270925072,0.5904894270925072,True,True,0.6208923139418077,0.722463464684568
acceleration_std_session_max_min,43261.589098932986,30881.23899224543,81752.3003357341,65591.46270775367,-38490.71123680111,-88.97202353981595,-5.737957410769013,2.5591569612515084e-08,5469.0,4.680450037518092e-08,-0.7508406258531813,0.7508406258531813,True,True,0.40596988502342424,0.7221272018069497
acceleration_std_session_mean_mean,17871.047986337147,7885.502164059079,25529.69181110221,12618.10598915555,-7658.643824765062,-42.855034750174035,-5.661492045455089,3.819487947382867e-08,5626.0,1.8118826177284818e-07,-0.7279143408909965,0.7279143408909965,True,True,0.4253054319097966,0.7187573115728589
avg_plateau_length_max,23.32282029052379,7.639119861843893,17.774428586638294,7.729191575971316,5.548391703885496,23.789540178980168,5.844873384646952,1.4523948785905165e-08,12548.5,2.146063863191119e-08,0.7220437242756121,0.7220437242756121,True,True,0.4127409937178918,0.7126397813874208
velocity_mean_session_mean_min,589.7636670058246,272.56493400642887,875.8020974479028,511.19819481286055,-286.03843044207827,-48.50051748597347,-5.373581585347749,1.6645218243701051e-07,5788.0,6.88842032182531e-07,-0.6982622265076347,0.6982622265076347,True,True,0.43972056257001885,0.7112208527214499
jerk_score_session_mean_min,10402.927811632253,5106.346525475589,16307.999637435842,11021.852310930351,-5905.071825803589,-56.76355669026856,-5.2494538113524785,3.0846129753969884e-07,5970.0,2.868197169538355e-06,-0.6874826474652744,0.6874826474652744,True,True,0.44847538771885875,0.7095348148426165
jerk_score_session_mean_max,21197.840151770273,12749.005416016063,34589.477343111415,21387.357978487278,-13391.637191341142,-63.17453615774521,-5.896063988934827,1.1044106017294046e-08,5191.0,3.6900164463215387e-09,-0.7606207373260019,0.7606207373260019,True,True,0.33241120838325405,0.703971656338372
finger_switch_rate_mean,0.006796237553770554,0.007443376948737714,0.02134360977838268,0.027762452600911234,-0.014547372224612127,-214.0503787502431,-5.364216732286053,1.7444791891799644e-07,5236.5,5.662192293059852e-09,-0.7157610950857547,0.7157610950857547,True,True,0.3898556458425293,0.7032611300884031
velocity_std_session_mean_mean,624.0036326190508,241.4306712896046,831.2618307164946,360.48735729988533,-207.25819809744382,-33.21426146632279,-5.281847368549899,2.628681100468242e-07,5846.0,1.0945165238091233e-06,-0.6755707997902485,0.6755707997902485,True,True,0.4422600504844543,0.7029060067064785
direction_changes_session_max_mean,100.53030303030302,54.195761096273706,64.08168031543828,57.72796055123116,36.44862271486474,36.256354170023705,5.206530170786217,3.8640749387286924e-07,12405.0,1.2817063988106797e-09,0.6509877416980508,0.6509877416980508,True,True,0.46756524666960153,0.7006646702955889
total_area_covered_min,1295354.1085239118,609360.950283075,2172089.4117954327,1994444.451250442,-876735.3032715209,-67.6830603695373,-4.469459912807291,1.1534489347439597e-05,6593.0,0.00021025242374560695,-0.5945417071162814,0.5945417071162814,True,True,0.532430109390292,0.6974826399364765
total_area_covered_std,520199.97901953623,443616.7667796785,1006833.3132497793,879169.4586085847,-486633.33423024305,-93.54735752728037,-5.360796646842873,1.7746008055867225e-07,5831.0,9.71711216843597e-07,-0.6988602964149362,0.6988602964149362,True,True,0.37783166225397435,0.6928933257288017
direction_changes_session_max_min,65.69090909090909,37.44959804405629,41.031847133757964,42.00769471365895,24.659061957151124,37.538012943352115,4.933894464985643,1.4256833924879006e-06,12366.0,1.884736608323004e-09,0.6196684314467038,0.6196684314467038,True,True,0.4425467428717337,0.6806313948747806
direction_changes_session_max_max,139.1818181818182,78.83779443595739,90.72611464968153,82.15273544964018,48.45570353213665,34.81467921969322,4.822735675017124,2.39059836520143e-06,12185.5,1.08854208830865e-08,0.6018420409611441,0.6018420409611441,True,True,0.43862006620560334,0.6723228329805124
direction_changes_session_mean_mean,23.579831036796776,17.263010067009375,14.184321339195844,16.448442645743306,9.395509697600932,39.84553444398758,4.53749123973223,8.563015183403896e-06,12655.0,8.105962354645137e-09,0.5572449343825032,0.5572449343825032,True,True,0.47426914816852106,0.6651787157717689
zone_coverage_std_first_last_diff,-0.12212586692843531,0.06962562230561657,-0.08143794596885416,0.06927731567477785,-0.04068792095958115,33.316382501852715,-4.681943590910817,4.580302479684919e-06,5300.0,4.323923392962184e-07,-0.5858449595445192,0.5858449595445192,True,True,0.41074610778408505,0.6575616864353313
acceleration_std_session_mean_min,12369.803017977678,5528.426198697737,17386.462118080395,10246.488505997195,-5016.659100102717,-40.55569108749546,-4.69281890497466,4.281151237978204e-06,6355.0,4.536010639727386e-05,-0.6093592141528329,0.6093592141528329,True,True,0.36226701221805857,0.6524101812946315
direction_changes_session_mean_min,16.156483744406618,12.53975371891061,8.878731929798379,11.41600951482233,7.277751814608239,45.045394342861265,4.9643352893985195,1.2205833404842207e-06,12891.5,8.469066969900093e-10,0.606931844085583,0.606931844085583,True,True,0.35919093289792264,0.6505300172495381
zone_transition_rate_std,0.02595954327075162,0.02064447988925068,0.042738501420772415,0.03334523143683065,-0.016778958150020794,-64.63502834013838,-4.7026656042212105,4.094588250625521e-06,6201.0,1.5672565117092433e-05,-0.6050452313792851,0.6050452313792851,True,True,0.35916578080518924,0.6497631250237357
session_duration_min,83.93419363999999,27.493284947715217,66.21618494785274,30.18561873327636,17.71800869214725,21.109404789353324,4.928828529271768,1.4426960774542803e-06,12100.0,9.640291152609e-07,0.6136988313869983,0.6136988313869983,True,True,0.3446837110710189,0.6488843566673704
acceleration_std_session_mean_max,24525.200540799808,14165.158857342532,34767.81644430973,18765.172462263206,-10242.615903509919,-41.76363771815213,-4.864304966521256,1.95026583097307e-06,5701.0,3.388401733283756e-07,-0.6160959862630413,0.6160959862630413,True,True,0.3341358374930833,0.6466790441010895
direction_changes_session_std_mean,31.843863862723193,21.689931878007744,20.150332187909584,21.95641009234164,11.69353167481361,36.72145982417101,4.292995742663136,2.4778655572840428e-05,12042.0,1.625707400198945e-08,0.5358210200342925,0.5358210200342925,True,True,0.4184566186884794,0.6398653887431386
target_zone_coverage_std,0.04013482256192856,0.036956343445127764,0.06417128944826087,0.051078727492480415,-0.024036466886332306,-59.88930647256188,-4.231420682824295,3.191779471434819e-05,5792.0,1.8379985653559753e-06,-0.539172292962122,0.539172292962122,True,True,0.38713291731483057,0.6318082409797283
final_completion_mean,94.07326859893938,7.404125058751988,85.75622172544391,18.984817369891026,8.317046873495471,8.841031036088864,4.3736182021663,1.744445741136889e-05,11677.0,2.241263223653363e-05,0.577207913379543,0.577207913379543,True,True,0.33250636620796864,0.6306283514245368
progress_linearity_std,0.0351005486709444,0.03496602833311837,0.07391195894115526,0.0855072519681033,-0.038811410270210865,-110.57209000934579,-4.510660229957516,9.634563150698618e-06,5656.0,2.331109908276452e-07,-0.5941487941402883,0.5941487941402883,True,True,0.30396614200014127,0.6288492903228604
finger_switch_rate_min,0.003779378309414688,0.004918571409665098,0.012599468741448811,0.02204133666231061,-0.008820090432034123,-233.37410838345235,-4.125862153737348,4.918653726326786e-05,6901.5,0.0011737345446462964,-0.5523285206239139,0.5523285206239139,True,True,0.3519091870894665,0.6261520440130116
final_completion_max,98.1092731563636,3.6427145579023645,92.40108797049079,14.301181082646972,5.708185185872807,5.818191290414795,4.095283429971545,5.5715011358802914e-05,11876.0,4.759879140318051e-06,0.5470045566634346,0.5470045566634346,True,True,0.3577468269993072,0.6261244428014239
velocity_std_session_mean_max,817.9257817141641,391.87512016295364,1088.2526917758169,508.73808803945303,-270.3269100616527,-33.05029821839292,-4.708549261004068,3.986877744987158e-06,6006.0,3.7681709055068145e-06,-0.5953264662688178,0.5953264662688178,True,True,0.2779336558052042,0.6215095527978167
velocity_mean_session_mean_std,202.4989480561013,185.21601289082759,357.4546917622379,322.59802100935735,-154.95574370613662,-76.52175243063826,-4.554947408446061,7.928401070730883e-06,5893.0,1.5836174325967825e-06,-0.5891077220749542,0.5891077220749542,True,True,0.28605552828184105,0.6214592722293042
outside_ratio_std,0.04011064730825064,0.036958787734079526,0.06409142555551021,0.05101470865891777,-0.023980778247259575,-59.78656505582447,-4.225439943349996,3.272278169157043e-05,5789.0,1.7950647802356343e-06,-0.5383536703241774,0.5383536703241774,True,True,0.3361196400796045,0.6161768216341181
acceleration_std_session_std_mean,24022.459451582465,14818.08418783305,33477.46986995889,18985.62855954032,-9455.010418376427,-39.35904413714635,-4.3802722013132795,1.7041536189008563e-05,5915.0,6.467865164391915e-06,-0.555203109238863,0.555203109238863,True,True,0.28827278872316825,0.6085611399529464
inter_stroke_mean_min,3.5563268518649154,2.120403181732257,2.38410112127062,2.022735259027064,1.1722257305942954,32.96169838775048,4.599813125895066,6.507809510472323e-06,12396.0,4.394963525835513e-08,0.5657064935945367,0.5657064935945367,True,True,0.2722637454319198,0.6079617078825
acceleration_std_session_max_mean,103110.0885336192,68596.49732519205,151902.45527054428,99307.21178573872,-48792.366736925076,-47.32065254799607,-4.4807397795957895,1.098129638279041e-05,6264.0,2.4370353902354866e-05,-0.5717100590093839,0.5717100590093839,True,True,0.26249036812281357,0.6074238229344269
velocity_mean_session_max_max,5315.698082083349,3554.142048434078,7761.989696763621,4681.666536415184,-2446.2916146802727,-46.020138407136784,-4.649263272764095,5.2092698381013554e-06,5736.0,4.5173867508605596e-07,-0.5885720788081743,0.5885720788081743,True,True,0.23041106883202672,0.6045520166512752
direction_changes_session_mean_max,32.026239926964145,24.183366001084522,20.56089056975688,24.18363346270129,11.465349357207266,35.7998609370129,3.842169266833789,0.00015195385063418137,12414.0,7.061882821610066e-08,0.474098020722435,0.474098020722435,True,True,0.3734425257382236,0.6016719448247927
velocity_mean_session_std_max,1265.2918796025128,928.3567115875352,1886.150429962135,1296.012280449567,-620.8585503596221,-49.06840550930136,-4.315419179816111,2.245794518739537e-05,5197.0,1.5580337731057083e-08,-0.5507609225191546,0.5507609225191546,True,True,0.26946360569179556,0.6011434460410991
path_efficiency_session_mean_mean,0.3567520730261151,0.14314574451496948,0.4432425209156376,0.17103977918627644,-0.08649044788952248,-24.243852924490554,-4.369785276142888,1.773286653754947e-05,6278.0,2.6848381788122643e-05,-0.5484121552110246,0.5484121552110246,True,True,0.25838800933535555,0.5968732103704801
direction_changes_session_std_max,44.34477277337616,31.467800911014457,28.981549715154266,32.80522202852124,15.363223058221891,34.6449470758044,3.8192286695476194,0.00016691891793899056,11844.0,9.992284008469051e-08,0.4779578543710541,0.4779578543710541,True,True,0.3504141732507964,0.5963073637468085
velocity_std_session_mean_min,454.05460722524975,175.02699435396937,584.826803827468,310.49830205418516,-130.77219660221823,-28.800984401716264,-4.00699672693846,7.951622707355044e-05,6602.0,0.000222234843063359,-0.5188644845008689,0.5188644845008689,True,True,0.2889702818721981,0.5941702079090879
session_duration_mean,100.78015046704544,27.20339083725101,84.51271881403446,28.638018230684644,16.267431653010988,16.141503636998785,4.696652010744686,4.207572826410133e-06,11748.0,1.3694113416274285e-05,0.5824375158689022,0.5824375158689022,True,True,0.17834735485111164,0.5864751045688695
velocity_std_session_std_mean,818.9404536746587,483.840696221104,1085.814495863093,549.7125039268096,-266.8740421884344,-32.58772246394067,-4.108099136810012,5.309932134709515e-05,5721.0,1.4374384862418525e-06,-0.5153748730910109,0.5153748730910109,True,True,0.26481808936276796,0.5855949448136889
color_switch_rate_min,0.09570954689949804,0.07521135537098614,0.061868554223570536,0.0787513756670091,0.0338409926759275,35.35801158003913,3.541591226742037,0.0004683475336505324,11734.5,6.8745700634723205e-06,0.43948364288386277,0.43948364288386277,True,True,0.3642233761063747,0.5850584076144385
color_switches_trend,0.35000000000000037,1.5155312145862658,-0.5420035938903861,2.6633741713730714,0.8920035938903865,254.85816968296731,3.1739526892522547,0.0016798322823136458,11210.5,8.479548974025225e-05,0.41166090929159926,0.41166090929159926,True,True,0.39581544253685036,0.5833835578307727
inter_stroke_std_min,4.123426711530388,2.190565231205803,2.9800674162291583,2.2236880745341456,1.1433592953012295,27.728376791663113,4.186836172192046,3.8321171026284465e-05,12111.0,4.992641917107117e-07,0.5180160853995042,0.5180160853995042,True,True,0.23073063439230662,0.5764254746982361
velocity_std_session_max_mean,3587.639510765752,2186.9967201841146,5042.863351576918,3065.3313224544786,-1455.2238408111657,-40.56215337255443,-4.29469344542153,2.4395406909728032e-05,6299.0,3.101912862203928e-05,-0.5465359948268598,0.5465359948268598,True,True,0.18614099853939564,0.5744473917539761
zone_coverage_std_trend,-0.06490566820592306,0.038738795504174244,-0.048445432252514124,0.044028744040761285,-0.016460235953408932,25.36024419498516,-3.1388311966400493,0.0018918070635045678,5937.0,6.285503558262813e-05,-0.3969362718281461,0.3969362718281461,True,True,0.38414915932517635,0.5740004000181365
zones_revisited_first_last_diff,1.6818181818181819,0.8978242628743323,1.125,1.6281717956734219,0.5568181818181819,33.108108108108105,3.260928587200987,0.0012542027073489009,10980.5,0.00025241127622586653,0.4235227249940661,0.4235227249940661,True,True,0.3384022252993838,0.5708540342045738
path_efficiency_session_mean_min,0.27268094398985837,0.14041612166952494,0.353032797830708,0.17586744003671498,-0.08035185384084964,-29.467352087441107,-4.006293144059558,7.973999210407858e-05,6490.0,0.0001100277682904221,-0.5049380938467875,0.5049380938467875,True,True,0.19561917805794768,0.5606279826256122
inter_stroke_cv_mean,1.2921380270793685,0.2835239860141554,1.50411754815466,0.6386528405095417,-0.2119795210752915,-16.405331058511663,-3.267911014946587,0.0012237488040534887,7462.0,0.023002664045497074,-0.4290242717968873,0.4290242717968873,True,True,0.3124201223130822,0.5584349461990304
color_switches_std,1.3284212876651886,1.0955295191236694,2.0876864164895634,2.0549488680742454,-0.7592651288243748,-57.15544728727184,-3.546634459641148,0.00045986762302648265,6880.0,0.0013913866452000857,-0.46109313767294985,0.46109313767294985,True,True,0.24753183323249084,0.5582793890453672
num_strokes_std,9.643570374250407,9.362992000277423,13.796036902789423,11.220671137740291,-4.152466528539016,-43.05943097202509,-3.2010121556319326,0.0015325736034218168,6636.5,0.00027425510138806927,-0.4018388755568227,0.4018388755568227,True,True,0.32445664394499996,0.5579902668758127
device_stability_session_std_mean,108.54819381943452,50.545995647322044,135.4191661858394,60.27972364308668,-26.870972366404885,-24.75487746125343,-3.8342919010273344,0.00015714129403959624,6419.0,0.0002096752894674165,-0.48306345382062676,0.48306345382062676,True,True,0.21457251035254227,0.5575342320471732
jerk_score_session_mean_std,4681.420663821199,4888.165923268933,7750.668355913555,7703.3015915573205,-3069.2476920923564,-65.56231350478745,-3.7045118125594736,0.00025668408220356733,6548.0,0.00015892126399479577,-0.47576653156279636,0.47576653156279636,True,True,0.22259810912383013,0.5570383689830691
num_strokes_max,43.25454545454546,29.927875491636037,59.38650306748466,39.405665625325895,-16.131957612939203,-37.29540431742985,-3.6421151103836236,0.00032391182019550453,6525.0,0.00013725320048262442,-0.46105572150408203,0.46105572150408203,True,True,0.23871648324565678,0.555996057615185
completion_rate_max,1.2906375757523556,0.5267234833861588,1.5443401947544666,0.8160804892803103,-0.253702619002111,-19.657154244422127,-2.8798733059144106,0.0042959858418977976,7428.0,0.016334137288469813,-0.36939095732083516,0.36939095732083516,True,True,0.37493187310058823,0.5553357036719696
jerk_score_session_max_max,144070.7502633646,115626.18293285435,198209.17363527033,119961.99163117715,-54138.42337190572,-37.57766463556236,-3.710738462810566,0.00025075090570206873,6240.0,2.0620650926759145e-05,-0.459524397414786,0.459524397414786,True,True,0.2378524137628203,0.5551592968994825
velocity_cv_session_mean_min,0.5725182120522454,0.14264987294583054,0.5063754215242999,0.15896626918793968,0.06614279052794547,11.55295834011121,3.5123560950837307,0.0005201701553374067,11673.0,2.3214486478964143e-05,0.4379488483285194,0.4379488483285194,True,True,0.2625665054420101,0.5539425266180671
num_colors_used_first_last_diff,0.7727272727272727,1.785050514069976,-0.06875,1.9526530090072085,0.8414772727272727,108.8970588235294,3.6017186704389994,0.00037663691989627153,11280.0,6.452072058387993e-05,0.4498123268759765,0.4498123268759765,True,True,0.24104605691906741,0.5522193916099356
num_colors_used_trend,0.38000000000000034,0.9265502754001194,-0.0635714285714284,1.0286111103456597,0.4435714285714287,116.72932330827062,3.6234049079596082,0.00034776835278303774,11504.0,1.783529116104243e-05,0.45312710941213047,0.45312710941213047,True,True,0.23339625806521364,0.5512643705970679
path_efficiency_session_mean_max,0.4479460471239242,0.16537668011127166,0.5304670822282781,0.18483206961450172,-0.08252103510435388,-18.422092489527973,-3.7727115876996566,0.00019834424071525354,6550.0,0.00016092806104323664,-0.4705421576091162,0.4705421576091162,True,True,0.20590396467260597,0.5499397740271152
session_duration_max,117.81444460090911,33.02380194574607,103.8113778122699,34.67644265465503,14.003066788639217,11.885696050322137,3.3356467901221465,0.0009699017441891073,10994.0,0.001522822057588714,0.4135552682906585,0.4135552682906585,True,True,0.2823104779278275,0.5496584040773349
inter_stroke_cv_first_last_diff,-0.17520194334533057,0.4030474428461701,0.029757374473499174,0.6690544801519726,-0.20495931781882976,116.9846143857241,-2.8716738687972576,0.004410517072840562,6907.0,0.003398935140358095,-0.3710982151164253,0.3710982151164253,True,True,0.3402788933601557,0.5495032735125094
inter_stroke_std_mean,6.026003428350643,3.5512196403772984,4.508354722918769,2.9145158074304236,1.5176487054318741,25.18499571858466,3.854532916422723,0.00014497255572690896,11604.0,2.3336710351965297e-05,0.467183804961013,0.467183804961013,True,True,0.18748407645011006,0.5431117439063327
direction_changes_session_max_std,31.31226183465899,23.794039296097683,21.113380126189732,22.024541770231693,10.198881708469258,32.57152665087993,3.6024553405459105,0.0003763437759663755,11304.0,1.7326329750775384e-05,0.444853780638406,0.444853780638406,True,True,0.21527284202361663,0.5425181669635222
pressure_std_session_max_max,0.10426440866439227,0.10000514578375341,0.21469419527092323,0.33811264612343594,-0.11042978660653097,-105.91321431840073,-3.3269106911867152,0.0009995783632267708,7244.0,0.007168094725621343,-0.4429234258520596,0.4429234258520596,True,True,0.21932624243649784,0.5408168146540868
zones_revisited_trend,0.8445454545454552,0.4618642645110793,0.5474107142857149,0.8705029061710036,0.2971347402597403,35.182800246040266,3.2757404165072246,0.001192662682993987,10928.0,0.0005302435954354311,0.42642024397496714,0.42642024397496714,True,True,0.23347250243783607,0.540450775242707
inter_stroke_cv_min,1.0558847108666465,0.22025798122760912,1.1873404951197772,0.5722008310405049,-0.13145578425313076,-12.449823631335168,-2.295678103879875,0.022460917315452904,7730.0,0.06395661208004338,-0.30320944501497377,0.30320944501497377,True,False,0.45746549970336403,0.5393364442929857
inter_stroke_cv_trend,-0.09134972925805733,0.20468494065343795,0.012554216101315846,0.37210859924893647,-0.10390394535937318,113.74302496929243,-2.662208547989117,0.008233982753094537,6834.0,0.002322814583614421,-0.3459999521132017,0.3459999521132017,True,True,0.3367903863958581,0.5387402523889537
pressure_std_session_std_max,0.02232445083136867,0.021277499250165238,0.04695403570011041,0.0751635971918728,-0.02462958486874174,-110.3256024293062,-3.343573043257245,0.0009455061041145438,7097.0,0.008632648498697434,-0.4458875768044193,0.4458875768044193,True,True,0.20906639510597122,0.5384851547039499
pressure_std_session_std_mean,0.014944894401902298,0.01363998913523378,0.0282518085308383,0.04183565469247238,-0.013306914128936002,-89.03986720202049,-3.218171831830483,0.0014493929758256409,7291.0,0.020502906840491983,-0.42767045357533123,0.42767045357533123,True,True,0.24269075366377862,0.5377245354771185
pressure_std_session_max_std,0.02860233120466747,0.03487114027440869,0.06568667241361184,0.12179803186674776,-0.03708434120894437,-129.65496044215013,-3.1069101387992095,0.0020914208961912385,7357.0,0.011993736666030987,-0.4139594548783611,0.4139594548783611,True,True,0.251054846595772,0.5373021149302668
final_completion_min,88.68591722272726,14.63350400331896,77.23238514352761,29.13561351404867,11.453532079199647,12.914713449301155,3.8098539489660688,0.00017208909298467345,11293.5,0.00027146695634526057,0.4968016380845046,0.4968016380845046,True,True,0.12399808443646669,0.5358386404778382
num_strokes_mean,31.344696969696965,20.065290591034085,42.229827636576104,29.412165895550782,-10.885130666879139,-34.7271842423697,-3.385212313157032,0.000816488887575901,6970.5,0.0018302167488271968,-0.4323563824225812,0.4323563824225812,True,True,0.20806423078735248,0.5348127571805901
num_colors_used_min,2.8363636363636364,1.169389966640042,2.374233128834356,1.6104822127739062,0.46213050752928053,16.293062765455403,2.5841374969699697,0.010285985989959636,11355.0,0.00011867101599963963,0.32837517465207255,0.32837517465207255,True,True,0.33717438672579725,0.5324667845737683
acceleration_std_session_mean_std,5211.316270588861,5501.760626937444,7391.040497332814,5891.781649228077,-2179.7242267439533,-41.82674997189629,-3.078523274385918,0.002293753130678156,6551.0,0.00016193821144333976,-0.3824005177873833,0.3824005177873833,True,True,0.2642769019496257,0.532194696236408
pressure_std_session_std_std,0.005793449436198312,0.0070047879151257575,0.014123848792282281,0.02837804936409358,-0.00833039935608397,-143.78997258583854,-3.014312804341061,0.002823378024510896,7150.0,0.011028833266914997,-0.40304644506797704,0.40304644506797704,True,True,0.24214880820239032,0.5305545705078334
color_switches_first_last_diff,0.7090909090909091,2.9189210478193544,-0.9433962264150944,5.090628375102959,1.6524871355060036,233.04305757135947,3.072012994588946,0.002345958693035103,11045.0,0.00022516966654933423,0.3982498130485277,0.3982498130485277,True,True,0.23334496613177116,0.5292358641589776
color_switch_rate_mean,0.1499488489297954,0.08005206296869208,0.11638677127231586,0.0903771873297351,0.03356207765747954,22.38235097969507,3.145702208400866,0.00184218353966332,11193.0,0.0003370078296423531,0.3931326937531247,0.3931326937531247,True,True,0.23911135001787548,0.5288853801577198
pressure_std_session_max_mean,0.06772168130818795,0.063926731188762,0.12786872753424994,0.20152021891052924,-0.060147046226061984,-88.81505164106115,-3.0276482182363176,0.002702072634889792,7494.0,0.021549684593882103,-0.402337015850033,0.402337015850033,True,True,0.24803317157701732,0.5288798524349538
device_stability_session_std_max,150.92868798238845,63.96417347290713,181.63398636681362,73.50225814815842,-30.705298384425163,-20.344242565739457,-3.5488488706089165,0.0004570100712351071,6451.0,0.00025612760005895026,-0.44566011165274144,0.44566011165274144,True,True,0.16096168357334137,0.5264757114530813
zone_coverage_entropy_first_last_diff,0.6167580452350618,0.24986475630441815,0.519956703209874,0.28975661832756816,0.09680134202518786,15.695189186919233,2.824935043738844,0.0050956545600820006,9946.0,0.008814841802630565,0.3577986938375845,0.3577986938375845,True,True,0.270932622759364,0.5217548118220539
zone_coverage_entropy_std,0.3040270371805813,0.08301884557165985,0.2664036005454415,0.11208707201316033,0.03762343663513984,12.37502986051627,2.9993389655482106,0.0029601057553915633,10318.0,0.016082262708617547,0.3814614848456833,0.3814614848456833,True,True,0.24293348359607855,0.5206399602045116
device_stability_session_std_min,71.66067098947303,48.174950159630605,92.54976353490557,59.3903615233974,-20.889092545432533,-29.15000970127833,-3.057588891776243,0.002457783137764542,6966.0,0.004581197650224354,-0.38630414886094766,0.38630414886094766,True,True,0.22320780149208136,0.5201096406969361
inter_stroke_std_max,8.39052021877454,6.089391844482297,6.227620525213272,4.276586498904921,2.1628996935612683,25.77789740285217,3.4416152673469282,0.0006699226169260825,11279.0,0.00019931807376535199,0.41106884780861025,0.41106884780861025,True,True,0.1826667537642818,0.519167769830599
